start_date,end_date,location,court_surface,prize_money,currency,year,player_id,player_name,opponent_id,opponent_name,tournament,round,num_sets,sets_won,games_won,games_against,tiebreaks_won,tiebreaks_total,serve_rating,aces,double_faults,first_serve_made,first_serve_attempted,first_serve_points_made,first_serve_points_attempted,round_num,nation,match_ID
1/4/1997,2/2/1997,FRA,Clay,,,1997,charles-auffray,,stephane-andriolo,,france-1-masters_itf_procircuit2,Quarter-Finals,2,2,13,7,0,0,,,,,,,,5,FRA,1345
1/4/1997,2/2/1997,FRA,Clay,,,1997,charles-auffray,,stephane-matheu,,france-1-masters_itf_procircuit2,Semi-Finals,2,2,12,8,0,0,,,,,,,,6,FRA,1346
1/4/1997,2/2/1997,FRA,Clay,,,1997,charles-edouard-maria,,cedric-swistak,,france-1-masters_itf_procircuit2,3rd Round Qualifying,2,0,1,12,0,0,,,,,,,,2,FRA,1347
1/4/1997,2/2/1997,FRA,Clay,,,1997,charles-edouard-maria,,herve-grenier,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,2,12,7,0,0,,,,,,,,1,FRA,1348
1/4/1997,2/2/1997,FRA,Clay,,,1997,charles-edouard-maria,,regis-lavergne,,france-1-masters_itf_procircuit2,Round of 32,2,0,4,12,0,0,,,,,,,,3,FRA,1349
1/4/1997,2/2/1997,FRA,Clay,,,1997,charles-edouard-maria,,timo-luca,,france-1-masters_itf_procircuit2,1st Round Qualifying,3,2,13,14,0,0,,,,,,,,0,FRA,1350
1/4/1997,2/2/1997,FRA,Clay,,,1997,charles-edouard-maria_julien-morel,,markus-hipfl_matthias-a.-muller,,france-1-masters_itf_procircuit2,Round of 16,2,0,3,12,0,0,,,,,,,,4,FRA,1351
1/4/1997,2/2/1997,FRA,Clay,,,1997,christophe-bosio,,antony-la-porte,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,5,12,0,0,,,,,,,,0,FRA,1352
1/4/1997,2/2/1997,FRA,Clay,,,1997,christophe-huet,,adam-skrzypczak,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,3,12,0,0,,,,,,,,0,FRA,1353
1/4/1997,2/2/1997,FRA,Clay,,,1997,christophe-lyonnard,,johann-potron,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,5,12,0,0,,,,,,,,0,FRA,1354
1/4/1997,2/2/1997,FRA,Clay,,,1997,corrado-tschabuschnig_timo-luca,,cedric-swistak_olivier-tauma,,france-1-masters_itf_procircuit2,Quarter-Finals,0,0,0,0,0,0,,,,,,,,5,FRA,1355
1/4/1997,2/2/1997,FRA,Clay,,,1997,corrado-tschabuschnig_timo-luca,,kevin-arias_sascha-schewiola,,france-1-masters_itf_procircuit2,Round of 16,2,2,12,7,0,0,,,,,,,,4,FRA,1356
1/4/1997,2/2/1997,FRA,Clay,,,1997,cyril-delage,,alexander-hizli,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,7,13,0,0,,,,,,,,0,FRA,1357
1/4/1997,2/2/1997,FRA,Clay,,,1997,david-basile,,frederic-simon,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,8,13,0,0,,,,,,,,0,FRA,1358
1/4/1997,2/2/1997,FRA,Clay,,,1997,davide-sanguinetti,,rodolphe-gilbert,,france-1-masters_itf_procircuit2,Round of 32,2,0,4,12,0,0,,,,,,,,3,FRA,1359
1/4/1997,2/2/1997,FRA,Clay,,,1997,davide-sanguinetti_paul-c.-robinson,,jean-baptiste-perlant_johann-potron,,france-1-masters_itf_procircuit2,Quarter-Finals,2,2,12,3,0,0,,,,,,,,5,FRA,1360
1/4/1997,2/2/1997,FRA,Clay,,,1997,davide-sanguinetti_paul-c.-robinson,,markus-hipfl_matthias-a.-muller,,france-1-masters_itf_procircuit2,Semi-Finals,2,0,10,13,0,1,,,,,,,,6,FRA,1361
1/4/1997,2/2/1997,FRA,Clay,,,1997,diego-moyano,,johann-potron,,france-1-masters_itf_procircuit2,3rd Round Qualifying,2,2,12,6,0,0,,,,,,,,2,FRA,1362
1/4/1997,2/2/1997,FRA,Clay,,,1997,diego-moyano,,rafael-goscinny,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,0,0,0,,,,,,,,0,FRA,1363
1/4/1997,2/2/1997,FRA,Clay,,,1997,diego-moyano,,remi-du-pre,,france-1-masters_itf_procircuit2,2nd Round Qualifying,3,2,13,8,0,0,,,,,,,,1,FRA,1364
1/4/1997,2/2/1997,FRA,Clay,,,1997,diego-moyano,,slimane-saoudi,,france-1-masters_itf_procircuit2,Round of 32,2,2,13,9,1,1,,,,,,,,3,FRA,1365
1/4/1997,2/2/1997,FRA,Clay,,,1997,diego-moyano,,stephane-matheu,,france-1-masters_itf_procircuit2,Round of 16,3,1,9,17,0,0,,,,,,,,4,FRA,1366
1/4/1997,2/2/1997,FRA,Clay,,,1997,edouard-saunal,,olivier-tauma,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,0,4,12,0,0,,,,,,,,1,FRA,1367
1/4/1997,2/2/1997,FRA,Clay,,,1997,edouard-saunal,,romain-massaro,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,1,0,0,,,,,,,,0,FRA,1368
1/4/1997,2/2/1997,FRA,Clay,,,1997,fabrice-betencourt,,nicolas-sabas,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,5,12,0,0,,,,,,,,0,FRA,1369
1/4/1997,2/2/1997,FRA,Clay,,,1997,franck-virapin,,frederic-petitjean,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,1,12,0,0,,,,,,,,0,FRA,1370
1/4/1997,2/2/1997,FRA,Clay,,,1997,francois-errard,,laurent-guersan,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,0,4,12,0,0,,,,,,,,1,FRA,1371
1/4/1997,2/2/1997,FRA,Clay,,,1997,francois-errard,,michel-de-ville,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,13,6,0,0,,,,,,,,0,FRA,1372
1/4/1997,2/2/1997,FRA,Clay,,,1997,frederic-blaise,,jerome-jourdon,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,3,12,0,0,,,,,,,,0,FRA,1373
1/4/1997,2/2/1997,FRA,Clay,,,1997,frederic-lajouane,,johann-potron,,france-1-masters_itf_procircuit2,2nd Round Qualifying,3,1,11,14,0,0,,,,,,,,1,FRA,1374
1/4/1997,2/2/1997,FRA,Clay,,,1997,frederic-lajouane,,sebastien-corbelli,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,3,0,0,,,,,,,,0,FRA,1375
1/4/1997,2/2/1997,FRA,Clay,,,1997,frederic-petitjean,,franck-virapin,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,1,0,0,,,,,,,,0,FRA,1376
1/4/1997,2/2/1997,FRA,Clay,,,1997,frederic-petitjean,,julien-chauvin,,france-1-masters_itf_procircuit2,Round of 32,2,0,4,12,0,0,,,,,,,,3,FRA,1377
1/4/1997,2/2/1997,FRA,Clay,,,1997,frederic-petitjean,,paul-c.-robinson,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,2,12,4,0,0,,,,,,,,1,FRA,1378
1/4/1997,2/2/1997,FRA,Clay,,,1997,frederic-petitjean,,stephane-martinez,,france-1-masters_itf_procircuit2,3rd Round Qualifying,2,0,9,13,0,0,,,,,,,,2,FRA,1379
1/4/1997,2/2/1997,FRA,Clay,,,1997,frederic-raynaud_mathieu-barrier,,regis-lavergne_rodolphe-gilbert,,france-1-masters_itf_procircuit2,Round of 16,2,0,6,12,0,0,,,,,,,,4,FRA,1380
1/4/1997,2/2/1997,FRA,Clay,,,1997,frederic-simon,,arnaud-delaleu,,france-1-masters_itf_procircuit2,2nd Round Qualifying,3,1,15,15,0,0,,,,,,,,1,FRA,1381
1/4/1997,2/2/1997,FRA,Clay,,,1997,frederic-simon,,david-basile,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,13,8,0,0,,,,,,,,0,FRA,1382
1/4/1997,2/2/1997,FRA,Clay,,,1997,frederic-vitoux_stephane-matheu,,guillaume-marx_olivier-morel,,france-1-masters_itf_procircuit2,Round of 16,0,0,0,0,0,0,,,,,,,,4,FRA,1383
1/4/1997,2/2/1997,FRA,Clay,,,1997,gregory-girault,,antony-la-porte,,france-1-masters_itf_procircuit2,2nd Round Qualifying,3,1,13,14,0,0,,,,,,,,1,FRA,1384
1/4/1997,2/2/1997,FRA,Clay,,,1997,gregory-girault,,bruno-de-flandre,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,7,0,0,,,,,,,,0,FRA,1385
1/4/1997,2/2/1997,FRA,Clay,,,1997,guillaume-marx,,jean-baptiste-perlant,,france-1-masters_itf_procircuit2,Round of 32,2,0,9,13,0,1,,,,,,,,3,FRA,1386
1/4/1997,2/2/1997,FRA,Clay,,,1997,guillaume-marx_olivier-morel,,frederic-vitoux_stephane-matheu,,france-1-masters_itf_procircuit2,Round of 16,0,0,0,0,0,0,,,,,,,,4,FRA,1387
1/4/1997,2/2/1997,FRA,Clay,,,1997,guillaume-marx_olivier-morel,,regis-lavergne_rodolphe-gilbert,,france-1-masters_itf_procircuit2,Quarter-Finals,2,0,8,12,0,0,,,,,,,,5,FRA,1388
1/4/1997,2/2/1997,FRA,Clay,,,1997,helge-koll-frafjord,,arnaud-clement,,france-1-masters_itf_procircuit2,Round of 32,2,0,5,12,0,0,,,,,,,,3,FRA,1389
1/4/1997,2/2/1997,FRA,Clay,,,1997,helge-koll-frafjord,,olivier-tauma,,france-1-masters_itf_procircuit2,1st Round Qualifying,3,1,15,16,0,0,,,,,,,,0,FRA,1390
1/4/1997,2/2/1997,FRA,Clay,,,1997,herve-grenier,,antony-dupuis,,france-1-masters_itf_procircuit2,Round of 32,2,0,7,12,0,0,,,,,,,,3,FRA,1391
1/4/1997,2/2/1997,FRA,Clay,,,1997,herve-grenier,,charles-edouard-maria,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,0,7,12,0,0,,,,,,,,1,FRA,1392
1/4/1997,2/2/1997,FRA,Clay,,,1997,herve-grenier,,sascha-schewiola,,france-1-masters_itf_procircuit2,1st Round Qualifying,3,2,18,13,1,1,,,,,,,,0,FRA,1393
1/4/1997,2/2/1997,FRA,Clay,,,1997,jean-baptiste-perlant,,arnaud-clement,,france-1-masters_itf_procircuit2,Quarter-Finals,3,2,18,13,1,1,,,,,,,,5,FRA,1394
1/4/1997,2/2/1997,FRA,Clay,,,1997,jean-baptiste-perlant,,guillaume-marx,,france-1-masters_itf_procircuit2,Round of 32,2,2,13,9,1,1,,,,,,,,3,FRA,1395
1/4/1997,2/2/1997,FRA,Clay,,,1997,jean-baptiste-perlant,,julien-chauvin,,france-1-masters_itf_procircuit2,Semi-Finals,3,1,14,15,0,0,,,,,,,,6,FRA,1396
1/4/1997,2/2/1997,FRA,Clay,,,1997,jean-baptiste-perlant,,markus-hipfl,,france-1-masters_itf_procircuit2,Round of 16,3,2,13,12,0,0,,,,,,,,4,FRA,1397
1/4/1997,2/2/1997,FRA,Clay,,,1997,jean-baptiste-perlant_johann-potron,,davide-sanguinetti_paul-c.-robinson,,france-1-masters_itf_procircuit2,Quarter-Finals,2,0,3,12,0,0,,,,,,,,5,FRA,1398
1/4/1997,2/2/1997,FRA,Clay,,,1997,jean-baptiste-perlant_johann-potron,,mark-markov_pierre-bouteyre,,france-1-masters_itf_procircuit2,Round of 16,0,0,0,0,0,0,,,,,,,,4,FRA,1399
1/4/1997,2/2/1997,FRA,Clay,,,1997,jeremy-delinbeuf,,paul-c.-robinson,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,2,12,0,0,,,,,,,,0,FRA,1400
1/4/1997,2/2/1997,FRA,Clay,,,1997,jerome-jourdon,,frederic-blaise,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,3,0,0,,,,,,,,0,FRA,1401
1/4/1997,2/2/1997,FRA,Clay,,,1997,jerome-jourdon,,marc-gicquel,,france-1-masters_itf_procircuit2,3rd Round Qualifying,2,2,12,3,0,0,,,,,,,,2,FRA,1402
1/4/1997,2/2/1997,FRA,Clay,,,1997,jerome-jourdon,,tomas-behrend,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,2,13,6,0,0,,,,,,,,1,FRA,1403
1/4/1997,2/2/1997,FRA,Clay,,,1997,jerome-sciarrino,,sebastian-alizon,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,1,12,0,0,,,,,,,,0,FRA,1404
1/4/1997,2/2/1997,FRA,Clay,,,1997,johan-barras,,marc-gicquel,,france-1-masters_itf_procircuit2,1st Round Qualifying,3,1,8,16,0,0,,,,,,,,0,FRA,1405
1/4/1997,2/2/1997,FRA,Clay,,,1997,johann-potron,,christophe-lyonnard,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,5,0,0,,,,,,,,0,FRA,1406
1/4/1997,2/2/1997,FRA,Clay,,,1997,johann-potron,,diego-moyano,,france-1-masters_itf_procircuit2,3rd Round Qualifying,2,0,6,12,0,0,,,,,,,,2,FRA,1407
1/4/1997,2/2/1997,FRA,Clay,,,1997,johann-potron,,frederic-lajouane,,france-1-masters_itf_procircuit2,2nd Round Qualifying,3,2,14,11,0,0,,,,,,,,1,FRA,1408
1/4/1997,2/2/1997,FRA,Clay,,,1997,johann-potron,,stephane-matheu,,france-1-masters_itf_procircuit2,Round of 32,2,0,3,12,0,0,,,,,,,,3,FRA,1409
1/4/1997,2/2/1997,FRA,Clay,,,1997,julien-chauvin,,benoit-carelli,,france-1-masters_itf_procircuit2,Round of 16,2,2,13,6,0,0,,,,,,,,4,FRA,1410
1/4/1997,2/2/1997,FRA,Clay,,,1997,julien-chauvin,,charles-auffray,,france-1-masters_itf_procircuit2,Finals,3,2,14,9,0,0,,,,,,,,7,FRA,1411
1/4/1997,2/2/1997,FRA,Clay,,,1997,julien-chauvin,,frederic-petitjean,,france-1-masters_itf_procircuit2,Round of 32,2,2,12,4,0,0,,,,,,,,3,FRA,1412
1/4/1997,2/2/1997,FRA,Clay,,,1997,julien-chauvin,,jean-baptiste-perlant,,france-1-masters_itf_procircuit2,Semi-Finals,3,2,15,14,0,0,,,,,,,,6,FRA,1413
1/4/1997,2/2/1997,FRA,Clay,,,1997,julien-chauvin,,tomas-behrend,,france-1-masters_itf_procircuit2,Quarter-Finals,2,2,14,11,1,1,,,,,,,,5,FRA,1414
1/4/1997,2/2/1997,FRA,Clay,,,1997,julien-cuaz,,markus-hipfl,,france-1-masters_itf_procircuit2,Round of 32,2,0,7,12,0,0,,,,,,,,3,FRA,1415
1/4/1997,2/2/1997,FRA,Clay,,,1997,julien-morel,,olivier-morel,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,1,12,0,0,,,,,,,,0,FRA,1416
1/4/1997,2/2/1997,FRA,Clay,,,1997,julien-raynal,,slimane-saoudi,,france-1-masters_itf_procircuit2,1st Round Qualifying,3,1,9,14,0,0,,,,,,,,0,FRA,1417
1/4/1997,2/2/1997,FRA,Clay,,,1997,julien-varlet,,benoit-carelli,,france-1-masters_itf_procircuit2,Round of 32,3,1,11,18,1,1,,,,,,,,3,FRA,1418
1/4/1997,2/2/1997,FRA,Clay,,,1997,julien-varlet_nicolas-coutelot,,antony-dupuis_ronan-barbier,,france-1-masters_itf_procircuit2,Round of 16,2,0,6,12,0,0,,,,,,,,4,FRA,1419
1/4/1997,2/2/1997,FRA,Clay,,,1997,kevin-arias,,remi-du-pre,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,4,12,0,0,,,,,,,,0,FRA,1420
1/4/1997,2/2/1997,FRA,Clay,,,1997,kevin-arias_sascha-schewiola,,corrado-tschabuschnig_timo-luca,,france-1-masters_itf_procircuit2,Round of 16,2,0,7,12,0,0,,,,,,,,4,FRA,1421
1/4/1997,2/2/1997,FRA,Clay,,,1997,laurent-guersan,,antony-la-porte,,france-1-masters_itf_procircuit2,3rd Round Qualifying,2,0,7,12,0,0,,,,,,,,2,FRA,1422
1/4/1997,2/2/1997,FRA,Clay,,,1997,laurent-guersan,,francois-errard,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,2,12,4,0,0,,,,,,,,1,FRA,1423
1/4/1997,2/2/1997,FRA,Clay,,,1997,laurent-guersan,,vladimir-pavicevic,,france-1-masters_itf_procircuit2,1st Round Qualifying,3,2,17,13,0,0,,,,,,,,0,FRA,1424
1/4/1997,2/2/1997,FRA,Clay,,,1997,marc-gicquel,,jerome-jourdon,,france-1-masters_itf_procircuit2,3rd Round Qualifying,2,0,3,12,0,0,,,,,,,,2,FRA,1425
1/4/1997,2/2/1997,FRA,Clay,,,1997,marc-gicquel,,johan-barras,,france-1-masters_itf_procircuit2,1st Round Qualifying,3,2,16,8,0,0,,,,,,,,0,FRA,1426
1/4/1997,2/2/1997,FRA,Clay,,,1997,marc-gicquel,,samuel-journet,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,2,13,7,0,0,,,,,,,,1,FRA,1427
1/4/1997,2/2/1997,FRA,Clay,,,1997,mark-markov,,alexander-hizli,,france-1-masters_itf_procircuit2,Round of 32,2,2,13,8,0,0,,,,,,,,3,FRA,1428
1/4/1997,2/2/1997,FRA,Clay,,,1997,mark-markov,,cedric-swistak,,france-1-masters_itf_procircuit2,2nd Round Qualifying,3,1,14,19,1,2,,,,,,,,1,FRA,1429
1/4/1997,2/2/1997,FRA,Clay,,,1997,mark-markov,,sebastien-guillemart,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,14,10,0,0,,,,,,,,0,FRA,1430
1/4/1997,2/2/1997,FRA,Clay,,,1997,mark-markov,,tomas-behrend,,france-1-masters_itf_procircuit2,Round of 16,2,0,4,12,0,0,,,,,,,,4,FRA,1431
1/4/1997,2/2/1997,FRA,Clay,,,1997,mark-markov_pierre-bouteyre,,jean-baptiste-perlant_johann-potron,,france-1-masters_itf_procircuit2,Round of 16,0,0,0,0,0,0,,,,,,,,4,FRA,1432
1/4/1997,2/2/1997,FRA,Clay,,,1997,markus-hipfl,,jean-baptiste-perlant,,france-1-masters_itf_procircuit2,Round of 16,3,1,12,13,0,0,,,,,,,,4,FRA,1433
1/4/1997,2/2/1997,FRA,Clay,,,1997,markus-hipfl,,julien-cuaz,,france-1-masters_itf_procircuit2,Round of 32,2,2,12,7,0,0,,,,,,,,3,FRA,1434
1/4/1997,2/2/1997,FRA,Clay,,,1997,markus-hipfl_matthias-a.-muller,,antony-dupuis_ronan-barbier,,france-1-masters_itf_procircuit2,Quarter-Finals,2,2,12,6,0,0,,,,,,,,5,FRA,1435
1/4/1997,2/2/1997,FRA,Clay,,,1997,markus-hipfl_matthias-a.-muller,,charles-edouard-maria_julien-morel,,france-1-masters_itf_procircuit2,Round of 16,2,2,12,3,0,0,,,,,,,,4,FRA,1436
1/4/1997,2/2/1997,FRA,Clay,,,1997,markus-hipfl_matthias-a.-muller,,davide-sanguinetti_paul-c.-robinson,,france-1-masters_itf_procircuit2,Semi-Finals,2,2,13,10,1,1,,,,,,,,6,FRA,1437
1/4/1997,2/2/1997,FRA,Clay,,,1997,markus-hipfl_matthias-a.-muller,,regis-lavergne_rodolphe-gilbert,,france-1-masters_itf_procircuit2,Finals,2,0,3,12,0,0,,,,,,,,7,FRA,1438
1/4/1997,2/2/1997,FRA,Clay,,,1997,michel-de-ville,,francois-errard,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,6,13,0,0,,,,,,,,0,FRA,1439
1/4/1997,2/2/1997,FRA,Clay,,,1997,nicolas-coutelot,,olivier-morel,,france-1-masters_itf_procircuit2,Round of 32,2,0,3,12,0,0,,,,,,,,3,FRA,1440
1/4/1997,2/2/1997,FRA,Clay,,,1997,nicolas-sabas,,benoit-carelli,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,0,6,12,0,0,,,,,,,,1,FRA,1441
1/4/1997,2/2/1997,FRA,Clay,,,1997,nicolas-sabas,,fabrice-betencourt,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,5,0,0,,,,,,,,0,FRA,1442
1/4/1997,2/2/1997,FRA,Clay,,,1997,olivier-morel,,julien-morel,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,1,0,0,,,,,,,,0,FRA,1443
1/4/1997,2/2/1997,FRA,Clay,,,1997,olivier-morel,,nicolas-coutelot,,france-1-masters_itf_procircuit2,Round of 32,2,2,12,3,0,0,,,,,,,,3,FRA,1444
1/4/1997,2/2/1997,FRA,Clay,,,1997,olivier-morel,,slimane-saoudi,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,0,4,12,0,0,,,,,,,,1,FRA,1445
1/4/1997,2/2/1997,FRA,Clay,,,1997,olivier-morel,,stephane-andriolo,,france-1-masters_itf_procircuit2,Round of 16,2,0,7,12,0,0,,,,,,,,4,FRA,1446
1/4/1997,2/2/1997,FRA,Clay,,,1997,olivier-tauma,,edouard-saunal,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,2,12,4,0,0,,,,,,,,1,FRA,1447
1/4/1997,2/2/1997,FRA,Clay,,,1997,olivier-tauma,,helge-koll-frafjord,,france-1-masters_itf_procircuit2,1st Round Qualifying,3,2,16,15,0,0,,,,,,,,0,FRA,1448
1/4/1997,2/2/1997,FRA,Clay,,,1997,olivier-tauma,,paul-c.-robinson,,france-1-masters_itf_procircuit2,Round of 32,2,0,8,13,0,0,,,,,,,,3,FRA,1449
1/4/1997,2/2/1997,FRA,Clay,,,1997,olivier-tauma,,stephane-matheu,,france-1-masters_itf_procircuit2,3rd Round Qualifying,2,2,12,6,0,0,,,,,,,,2,FRA,1450
1/4/1997,2/2/1997,FRA,Clay,,,1997,patrice-atias,,alexandre-sueur,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,13,8,1,1,,,,,,,,0,FRA,1451
1/4/1997,2/2/1997,FRA,Clay,,,1997,patrice-atias,,stephane-matheu,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,0,7,12,0,0,,,,,,,,1,FRA,1452
1/4/1997,2/2/1997,FRA,Clay,,,1997,paul-c.-robinson,,charles-auffray,,france-1-masters_itf_procircuit2,Round of 16,2,0,5,12,0,0,,,,,,,,4,FRA,1453
1/4/1997,2/2/1997,FRA,Clay,,,1997,paul-c.-robinson,,frederic-petitjean,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,0,4,12,0,0,,,,,,,,1,FRA,1454
1/4/1997,2/2/1997,FRA,Clay,,,1997,paul-c.-robinson,,jeremy-delinbeuf,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,2,0,0,,,,,,,,0,FRA,1455
1/4/1997,2/2/1997,FRA,Clay,,,1997,paul-c.-robinson,,olivier-tauma,,france-1-masters_itf_procircuit2,Round of 32,2,2,13,8,0,0,,,,,,,,3,FRA,1456
1/4/1997,2/2/1997,FRA,Clay,,,1997,rafael-goscinny,,diego-moyano,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,0,12,0,0,,,,,,,,0,FRA,1457
1/4/1997,2/2/1997,FRA,Clay,,,1997,regis-lavergne,,arnaud-clement,,france-1-masters_itf_procircuit2,Round of 16,3,1,15,16,0,0,,,,,,,,4,FRA,1458
1/4/1997,2/2/1997,FRA,Clay,,,1997,regis-lavergne,,charles-edouard-maria,,france-1-masters_itf_procircuit2,Round of 32,2,2,12,4,0,0,,,,,,,,3,FRA,1459
1/4/1997,2/2/1997,FRA,Clay,,,1997,regis-lavergne_rodolphe-gilbert,,cedric-swistak_olivier-tauma,,france-1-masters_itf_procircuit2,Semi-Finals,2,2,12,5,0,0,,,,,,,,6,FRA,1460
1/4/1997,2/2/1997,FRA,Clay,,,1997,regis-lavergne_rodolphe-gilbert,,frederic-raynaud_mathieu-barrier,,france-1-masters_itf_procircuit2,Round of 16,2,2,12,6,0,0,,,,,,,,4,FRA,1461
1/4/1997,2/2/1997,FRA,Clay,,,1997,regis-lavergne_rodolphe-gilbert,,guillaume-marx_olivier-morel,,france-1-masters_itf_procircuit2,Quarter-Finals,2,2,12,8,0,0,,,,,,,,5,FRA,1462
1/4/1997,2/2/1997,FRA,Clay,,,1997,regis-lavergne_rodolphe-gilbert,,markus-hipfl_matthias-a.-muller,,france-1-masters_itf_procircuit2,Finals,2,2,12,3,0,0,,,,,,,,7,FRA,1463
1/4/1997,2/2/1997,FRA,Clay,,,1997,remi-du-pre,,diego-moyano,,france-1-masters_itf_procircuit2,2nd Round Qualifying,3,1,8,13,0,0,,,,,,,,1,FRA,1464
1/4/1997,2/2/1997,FRA,Clay,,,1997,remi-du-pre,,kevin-arias,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,4,0,0,,,,,,,,0,FRA,1465
1/4/1997,2/2/1997,FRA,Clay,,,1997,reza-nakhai,,samuel-journet,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,4,12,0,0,,,,,,,,0,FRA,1466
1/4/1997,2/2/1997,FRA,Clay,,,1997,rodolphe-gilbert,,antony-dupuis,,france-1-masters_itf_procircuit2,Round of 16,2,0,12,14,0,2,,,,,,,,4,FRA,1467
1/4/1997,2/2/1997,FRA,Clay,,,1997,rodolphe-gilbert,,davide-sanguinetti,,france-1-masters_itf_procircuit2,Round of 32,2,2,12,4,0,0,,,,,,,,3,FRA,1468
1/4/1997,2/2/1997,FRA,Clay,,,1997,rodolphe-mouveau,,benoit-carelli,,france-1-masters_itf_procircuit2,1st Round Qualifying,3,1,15,16,0,0,,,,,,,,0,FRA,1469
1/4/1997,2/2/1997,FRA,Clay,,,1997,romain-massaro,,edouard-saunal,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,1,12,0,0,,,,,,,,0,FRA,1470
1/4/1997,2/2/1997,FRA,Clay,,,1997,ronan-barbier,,charles-auffray,,france-1-masters_itf_procircuit2,Round of 32,2,0,6,13,0,0,,,,,,,,3,FRA,1471
1/4/1997,2/2/1997,FRA,Clay,,,1997,samuel-journet,,marc-gicquel,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,0,7,13,0,0,,,,,,,,1,FRA,1472
1/4/1997,2/2/1997,FRA,Clay,,,1997,samuel-journet,,reza-nakhai,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,4,0,0,,,,,,,,0,FRA,1473
1/4/1997,2/2/1997,FRA,Clay,,,1997,sascha-schewiola,,herve-grenier,,france-1-masters_itf_procircuit2,1st Round Qualifying,3,1,13,18,0,1,,,,,,,,0,FRA,1474
1/4/1997,2/2/1997,FRA,Clay,,,1997,sebastian-alizon,,adam-skrzypczak,,france-1-masters_itf_procircuit2,2nd Round Qualifying,2,0,5,12,0,0,,,,,,,,1,FRA,1475
1/4/1997,2/2/1997,FRA,Clay,,,1997,sebastian-alizon,,jerome-sciarrino,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,2,12,1,0,0,,,,,,,,0,FRA,1476
1/4/1997,2/2/1997,FRA,Clay,,,1997,sebastien-corbelli,,frederic-lajouane,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,3,12,0,0,,,,,,,,0,FRA,1477
1/4/1997,2/2/1997,FRA,Clay,,,1997,sebastien-guillemart,,mark-markov,,france-1-masters_itf_procircuit2,1st Round Qualifying,2,0,10,14,0,0,,,,,,,,0,FRA,1478
1/4/1997,2/2/1997,FRA,Clay,,,1997,slimane-saoudi,,adam-skrzypczak,,france-1-masters_itf_procircuit2,3rd Round Qualifying,2,2,12,5,0,0,,,,,,,,2,FRA,1479
1/4/1997,2/2/1997,FRA,Clay,,,1997,slimane-saoudi,,diego-moyano,,france-1-masters_itf_procircuit2,Round of 32,2,0,9,13,0,1,,,,,,,,3,FRA,1480
